subject,exp_type,experiment,bin,psim,irt
R1068J,intracranial,FR1,5.0,0.5476190476190476,1348.8181818181818
R1069M,intracranial,FR1,0.0,0.0,3105.1951219512193
R1069M,intracranial,FR1,1.0,0.2361111111111111,2606.0
R1069M,intracranial,FR1,2.0,0.2857142857142857,1922.75
R1069M,intracranial,FR1,3.0,0.3253968253968254,3070.8333333333335
R1069M,intracranial,FR1,4.0,0.4,6565.0
R1069M,intracranial,FR1,5.0,0.6851851851851851,1935.6666666666667
R1074M,intracranial,FR1,0.0,0.0,3788.318181818182
R1074M,intracranial,FR1,1.0,0.19642857142857142,626.0
R1074M,intracranial,FR1,2.0,0.2857142857142857,3178.25
R1074M,intracranial,FR1,3.0,0.3333333333333333,2972.0
R1074M,intracranial,FR1,4.0,0.4,7657.0
R1074M,intracranial,FR1,5.0,0.5714285714285714,2409.0
R1075J,intracranial,FR1,0.0,0.0,3177.135593220339
R1075J,intracranial,FR1,1.0,0.24074074074074073,1559.888888888889
R1075J,intracranial,FR1,2.0,0.2857142857142857,1654.75
R1075J,intracranial,FR1,3.0,0.3333333333333333,3768.3333333333335
R1075J,intracranial,FR1,4.0,0.4,2039.0
R1075J,intracranial,FR1,5.0,0.5623582766439909,6034.571428571428
R1076D,intracranial,FR1,0.0,0.0,3440.3636363636365
R1076D,intracranial,FR1,1.0,0.25,2434.25
R1076D,intracranial,FR1,2.0,0.2857142857142857,2814.4375
R1076D,intracranial,FR1,3.0,0.3333333333333333,2261.923076923077
R1076D,intracranial,FR1,4.0,0.4000000000000001,2272.6666666666665
R1076D,intracranial,FR1,5.0,0.5277777777777778,1466.25
R1077T,intracranial,FR1,0.0,0.0,2552.3893805309735
R1077T,intracranial,FR1,1.0,0.24404761904761904,2853.4285714285716
R1077T,intracranial,FR1,2.0,0.2857142857142857,2384.076923076923
R1077T,intracranial,FR1,3.0,0.3306878306878307,1753.1666666666667
R1077T,intracranial,FR1,4.0,0.4,4856.0
R1077T,intracranial,FR1,5.0,0.5952380952380952,2003.5
R1080E,intracranial,FR1,0.0,0.0,4080.8636363636365
R1080E,intracranial,FR1,1.0,0.24603174603174605,2219.4285714285716
R1080E,intracranial,FR1,2.0,0.2831632653061224,3883.5714285714284
R1080E,intracranial,FR1,3.0,0.32936507936507936,3055.5
R1080E,intracranial,FR1,4.0,0.4,1836.5
R1080E,intracranial,FR1,5.0,0.5650793650793651,3200.4
R1081J,intracranial,FR1,0.0,0.0,2377.9333333333334
R1081J,intracranial,FR1,1.0,0.25,1641.6666666666667
R1081J,intracranial,FR1,2.0,0.2857142857142857,4036.0
R1081J,intracranial,FR1,4.0,0.4,980.0
R1081J,intracranial,FR1,5.0,0.5952380952380952,1084.4
R1083J,intracranial,FR1,0.0,0.0,2669.9555555555557
R1083J,intracranial,FR1,1.0,0.20625,2261.625
R1083J,intracranial,FR1,2.0,0.2857142857142857,3063.0
R1083J,intracranial,FR1,3.0,0.3333333333333333,2619.5
R1083J,intracranial,FR1,5.0,0.5873015873015873,1931.6666666666667
R1084T,intracranial,FR1,0.0,0.0,2340.8947368421054
R1084T,intracranial,FR1,1.0,0.25,1442.0
R1084T,intracranial,FR1,2.0,0.2857142857142857,5011.333333333333
R1084T,intracranial,FR1,3.0,0.3333333333333333,1047.3333333333333
R1086M,intracranial,FR1,0.0,0.0,1604.5217391304348
R1086M,intracranial,FR1,1.0,0.20833333333333331,1393.0
R1086M,intracranial,FR1,2.0,0.2857142857142857,1184.0
R1086M,intracranial,FR1,3.0,0.3333333333333333,1741.5
R1086M,intracranial,FR1,5.0,0.6607142857142857,1072.0
R1089P,intracranial,FR1,0.0,0.0,2089.1428571428573
R1089P,intracranial,FR1,1.0,0.2361111111111111,2210.0
R1089P,intracranial,FR1,2.0,0.2857142857142857,1712.0
R1089P,intracranial,FR1,3.0,0.3333333333333333,5350.0
R1089P,intracranial,FR1,4.0,0.4,7548.0
R1089P,intracranial,FR1,5.0,0.6666666666666666,2029.0
R1092J,intracranial,FR1,0.0,0.0,2782.4084507042253
R1092J,intracranial,FR1,1.0,0.25,4239.333333333333
R1092J,intracranial,FR1,2.0,0.28422619047619047,2535.1666666666665
R1092J,intracranial,FR1,3.0,0.3288690476190476,2931.8125
R1092J,intracranial,FR1,4.0,0.4,2951.0
R1092J,intracranial,FR1,5.0,0.5442176870748299,4163.142857142857
R1093J,intracranial,FR1,0.0,0.0,2845.641025641026
R1093J,intracranial,FR1,1.0,0.22453703703703706,2103.3333333333335
R1093J,intracranial,FR1,2.0,0.2857142857142857,3151.4166666666665
R1093J,intracranial,FR1,3.0,0.3333333333333333,2285.909090909091
R1093J,intracranial,FR1,4.0,0.4000000000000001,2816.3333333333335
R1093J,intracranial,FR1,5.0,0.518140589569161,2234.8571428571427
R1096E,intracranial,FR1,0.0,0.0,1963.4444444444443
R1096E,intracranial,FR1,1.0,0.24074074074074073,2808.8888888888887
R1096E,intracranial,FR1,2.0,0.2857142857142857,2833.4736842105262
R1096E,intracranial,FR1,3.0,0.3333333333333333,2692.0714285714284
R1096E,intracranial,FR1,4.0,0.4000000000000001,7505.333333333333
R1096E,intracranial,FR1,5.0,0.5918367346938774,1793.142857142857
R1098D,intracranial,FR1,0.0,0.0,1919.012987012987
R1098D,intracranial,FR1,1.0,0.23710317460317462,3090.0
R1098D,intracranial,FR1,2.0,0.2857142857142857,1878.391304347826
R1098D,intracranial,FR1,3.0,0.3318452380952381,1424.3125
R1098D,intracranial,FR1,4.0,0.4,1211.5
R1098D,intracranial,FR1,5.0,0.6255411255411255,1792.3636363636363
R1100D,intracranial,FR1,0.0,0.0,1608.0
R1100D,intracranial,FR1,5.0,0.6666666666666666,1248.0
R1101T,intracranial,FR1,0.0,0.0,4621.521739130435
R1101T,intracranial,FR1,1.0,0.16666666666666666,3363.0
R1101T,intracranial,FR1,2.0,0.2857142857142857,8680.333333333334
R1101T,intracranial,FR1,3.0,0.3333333333333333,7200.0
R1101T,intracranial,FR1,4.0,0.4,5995.0
R1101T,intracranial,FR1,5.0,0.5267857142857143,5016.0
R1102P,intracranial,FR1,0.0,0.0,2334.8695652173915
R1102P,intracranial,FR1,1.0,0.24444444444444446,2548.8
R1102P,intracranial,FR1,2.0,0.2857142857142857,1706.857142857143
R1102P,intracranial,FR1,3.0,0.3333333333333333,3947.25
R1102P,intracranial,FR1,4.0,0.4000000000000001,868.6666666666666
R1102P,intracranial,FR1,5.0,0.5476190476190476,3687.6666666666665
R1104D,intracranial,FR1,0.0,0.0,3639.525
R1104D,intracranial,FR1,1.0,0.24444444444444446,2740.2
R1104D,intracranial,FR1,2.0,0.2857142857142857,3551.3333333333335
R1104D,intracranial,FR1,3.0,0.3333333333333333,4728.5
R1104D,intracranial,FR1,4.0,0.4,3201.25
R1104D,intracranial,FR1,5.0,0.5238095238095238,1224.0
R1105E,intracranial,FR1,0.0,0.0,4539.489361702128
R1105E,intracranial,FR1,1.0,0.24305555555555555,2263.75
R1105E,intracranial,FR1,2.0,0.2857142857142857,4645.0
R1105E,intracranial,FR1,3.0,0.3333333333333333,1934.75
R1105E,intracranial,FR1,5.0,0.6375,2134.75
R1106M,intracranial,FR1,0.0,0.0,3077.0
R1106M,intracranial,FR1,1.0,0.25,1463.0
R1106M,intracranial,FR1,2.0,0.2797619047619047,2571.0
R1106M,intracranial,FR1,3.0,0.3333333333333333,3285.3333333333335
R1106M,intracranial,FR1,5.0,0.5952380952380952,6222.0
R1108J,intracranial,FR1,0.0,0.0,4393.811881188119
R1108J,intracranial,FR1,1.0,0.2438271604938272,6255.777777777777
R1108J,intracranial,FR1,2.0,0.2857142857142857,5137.0
R1108J,intracranial,FR1,3.0,0.33035714285714285,7131.625
R1108J,intracranial,FR1,4.0,0.4,831.75
R1108J,intracranial,FR1,5.0,0.5687830687830687,1552.6666666666667
R1111M,intracranial,FR1,0.0,0.0,2082.867924528302
R1111M,intracranial,FR1,1.0,0.24001670843776104,1877.2894736842106
R1111M,intracranial,FR1,2.0,0.2849264705882353,2251.926470588235
R1111M,intracranial,FR1,3.0,0.3321123321123321,2325.025641025641
R1111M,intracranial,FR1,4.0,0.4,2179.2727272727275
R1111M,intracranial,FR1,5.0,0.5767436267436267,2468.5151515151515
R1112M,intracranial,FR1,0.0,0.0,6951.428571428572
R1112M,intracranial,FR1,1.0,0.24074074074074073,3535.3333333333335
R1112M,intracranial,FR1,2.0,0.2857142857142857,2236.5
R1112M,intracranial,FR1,3.0,0.3333333333333333,4401.428571428572
R1112M,intracranial,FR1,5.0,0.6666666666666666,7363.75
R1113T,intracranial,FR1,0.0,0.0,1963.9739130434782
R1113T,intracranial,FR1,1.0,0.2374847374847375,1949.2307692307693
R1113T,intracranial,FR1,2.0,0.2857142857142857,1789.5384615384614
R1113T,intracranial,FR1,3.0,0.3321995464852608,2017.0
R1113T,intracranial,FR1,4.0,0.4000000000000001,2400.3333333333335
R1113T,intracranial,FR1,5.0,0.5456349206349206,1769.6666666666667
R1114C,intracranial,FR1,0.0,0.0,3486.5185185185187
R1114C,intracranial,FR1,1.0,0.19940476190476192,3190.0
R1114C,intracranial,FR1,2.0,0.2857142857142857,2697.8888888888887
R1114C,intracranial,FR1,3.0,0.3333333333333333,6674.25
R1114C,intracranial,FR1,4.0,0.3985714285714286,5690.8
R1114C,intracranial,FR1,5.0,0.5886243386243386,1838.3333333333333
R1115T,intracranial,FR1,0.0,0.0,1705.357142857143
R1115T,intracranial,FR1,1.0,0.25,1064.25
R1115T,intracranial,FR1,2.0,0.2857142857142857,11621.0
R1115T,intracranial,FR1,3.0,0.3333333333333333,1777.3333333333333
R1115T,intracranial,FR1,4.0,0.4,8453.5
R1115T,intracranial,FR1,5.0,0.578042328042328,1170.3333333333333
R1118N,intracranial,FR1,0.0,0.0,2483.967741935484
R1118N,intracranial,FR1,1.0,0.25,1408.5
R1118N,intracranial,FR1,2.0,0.2857142857142857,3307.8571428571427
R1118N,intracranial,FR1,3.0,0.3333333333333333,1481.5
R1118N,intracranial,FR1,4.0,0.4,1009.0
R1118N,intracranial,FR1,5.0,0.625,2394.25
R1120E,intracranial,FR1,0.0,0.0,3251.9540229885056
R1120E,intracranial,FR1,1.0,0.2411111111111111,3217.6
R1120E,intracranial,FR1,2.0,0.2857142857142857,2648.133333333333
R1120E,intracranial,FR1,3.0,0.3333333333333333,2178.6666666666665
R1120E,intracranial,FR1,4.0,0.4,3439.4
R1120E,intracranial,FR1,5.0,0.5846560846560847,3487.9166666666665
R1121M,intracranial,FR1,0.0,0.0,3959.366666666667
R1121M,intracranial,FR1,1.0,0.25,4136.2
R1121M,intracranial,FR1,2.0,0.2857142857142857,4235.375
R1121M,intracranial,FR1,3.0,0.3333333333333333,1948.4444444444443
R1121M,intracranial,FR1,4.0,0.4,6918.0
R1121M,intracranial,FR1,5.0,0.5428571428571429,2704.6
R1122E,intracranial,FR1,0.0,0.0,2844.6513157894738
R1122E,intracranial,FR1,1.0,0.24145299145299146,3567.3846153846152
R1122E,intracranial,FR1,2.0,0.2857142857142857,3194.45
R1122E,intracranial,FR1,3.0,0.3333333333333333,3357.45
R1122E,intracranial,FR1,4.0,0.4,4679.777777777777
R1122E,intracranial,FR1,5.0,0.5966269841269841,2884.85
R1123C,intracranial,FR1,0.0,0.0,3174.688888888889
R1123C,intracranial,FR1,1.0,0.2361111111111111,1375.5
R1123C,intracranial,FR1,2.0,0.2857142857142857,1772.1666666666667
R1123C,intracranial,FR1,3.0,0.32653061224489793,3257.0
R1123C,intracranial,FR1,4.0,0.4,2190.0
R1123C,intracranial,FR1,5.0,0.5714285714285714,2013.3333333333333
R1124J,intracranial,FR1,0.0,0.0,3230.3070866141734
R1124J,intracranial,FR1,1.0,0.2335112205801861,3566.344827586207
R1124J,intracranial,FR1,2.0,0.2857142857142857,3825.862068965517
R1124J,intracranial,FR1,3.0,0.3318452380952381,3445.3125
R1124J,intracranial,FR1,4.0,0.4000000000000001,3221.0
R1124J,intracranial,FR1,5.0,0.5748955722639932,3148.684210526316
R1125T,intracranial,FR1,0.0,0.0,4805.5625
R1125T,intracranial,FR1,1.0,0.25,2466.0
R1125T,intracranial,FR1,2.0,0.2857142857142857,4477.571428571428
R1125T,intracranial,FR1,3.0,0.3333333333333333,4012.4
R1125T,intracranial,FR1,4.0,0.4,4034.0
R1125T,intracranial,FR1,5.0,0.5833333333333333,3949.5
R1127P,intracranial,FR1,0.0,0.0,1159.1
R1127P,intracranial,FR1,1.0,0.25,1031.5
R1127P,intracranial,FR1,2.0,0.2857142857142857,1658.25
R1127P,intracranial,FR1,3.0,0.3333333333333333,745.3333333333334
R1127P,intracranial,FR1,4.0,0.4,1325.0
R1127P,intracranial,FR1,5.0,0.5052910052910052,883.6666666666666
R1128E,intracranial,FR1,0.0,0.0,2148.8870967741937
R1128E,intracranial,FR1,1.0,0.23240740740740742,1008.3333333333334
R1128E,intracranial,FR1,2.0,0.2857142857142857,1792.9
R1128E,intracranial,FR1,3.0,0.3333333333333333,4248.6
R1128E,intracranial,FR1,4.0,0.4000000000000001,4731.666666666667
R1128E,intracranial,FR1,5.0,0.5842063492063492,3130.8
R1129D,intracranial,FR1,0.0,0.0,6542.4
R1129D,intracranial,FR1,1.0,0.16666666666666666,3897.0
R1129D,intracranial,FR1,2.0,0.2857142857142857,4857.0
R1129D,intracranial,FR1,3.0,0.3333333333333333,5608.0
R1129D,intracranial,FR1,4.0,0.4,11366.0
R1129D,intracranial,FR1,5.0,0.5634920634920635,3309.6666666666665
R1130M,intracranial,FR1,0.0,0.0,3316.4444444444443
R1130M,intracranial,FR1,1.0,0.25,7286.5
R1130M,intracranial,FR1,2.0,0.2857142857142857,6851.0
R1130M,intracranial,FR1,3.0,0.3214285714285714,5619.5
R1130M,intracranial,FR1,4.0,0.4000000000000001,2494.6666666666665
R1130M,intracranial,FR1,5.0,0.5833333333333333,6337.0
R1131M,intracranial,FR1,0.0,0.0,3438.9285714285716
R1131M,intracranial,FR1,1.0,0.24537037037037038,2253.8333333333335
R1131M,intracranial,FR1,2.0,0.2857142857142857,1613.0
R1131M,intracranial,FR1,3.0,0.3333333333333333,3205.0
R1131M,intracranial,FR1,4.0,0.4,1374.5
R1131M,intracranial,FR1,5.0,0.6666666666666666,1194.0
R1135E,intracranial,FR1,0.0,0.0,4638.2307692307695
R1135E,intracranial,FR1,1.0,0.2222222222222222,8374.0
R1135E,intracranial,FR1,2.0,0.2857142857142857,6588.6
R1135E,intracranial,FR1,3.0,0.32857142857142857,973.0
R1135E,intracranial,FR1,4.0,0.4,10676.0
R1135E,intracranial,FR1,5.0,0.4444444444444444,1916.0
R1136N,intracranial,FR1,0.0,0.0,2606.612244897959
R1136N,intracranial,FR1,1.0,0.25,5793.0
R1136N,intracranial,FR1,2.0,0.2857142857142857,3519.4545454545455
R1136N,intracranial,FR1,3.0,0.3333333333333333,3164.125
R1136N,intracranial,FR1,4.0,0.4,3736.5
R1136N,intracranial,FR1,5.0,0.6904761904761905,1180.25
R1137E,intracranial,FR1,0.0,0.0,2718.5945945945946
R1137E,intracranial,FR1,1.0,0.2304421768707483,3337.1428571428573
R1137E,intracranial,FR1,2.0,0.2857142857142857,2940.5
R1137E,intracranial,FR1,3.0,0.3333333333333333,1998.4545454545455
R1137E,intracranial,FR1,4.0,0.4,1421.2
R1137E,intracranial,FR1,5.0,0.5697278911564626,2831.714285714286
R1138T,intracranial,FR1,0.0,0.0,3973.5333333333333
R1138T,intracranial,FR1,1.0,0.25,7220.0
R1138T,intracranial,FR1,2.0,0.2857142857142857,4073.0
R1138T,intracranial,FR1,3.0,0.3333333333333333,1035.25
R1142N,intracranial,FR1,0.0,0.0,1450.2222222222222
R1142N,intracranial,FR1,2.0,0.2857142857142857,1091.6
R1142N,intracranial,FR1,3.0,0.3333333333333333,1676.0
R1142N,intracranial,FR1,5.0,0.5714285714285714,1603.0
R1145J,intracranial,FR1,0.0,0.0,2585.2265625
R1145J,intracranial,FR1,1.0,0.23201058201058203,2032.111111111111
R1145J,intracranial,FR1,2.0,0.2857142857142857,2312.2258064516127
R1145J,intracranial,FR1,3.0,0.3333333333333333,3017.3076923076924
R1145J,intracranial,FR1,4.0,0.4000000000000001,2255.5
R1145J,intracranial,FR1,5.0,0.6027777777777777,3391.9
R1146E,intracranial,FR1,0.0,0.0,5128.945945945946
R1146E,intracranial,FR1,1.0,0.25,7340.75
R1146E,intracranial,FR1,2.0,0.2857142857142857,4841.857142857143
R1146E,intracranial,FR1,3.0,0.3333333333333333,2552.75
R1146E,intracranial,FR1,4.0,0.4,4265.0
R1146E,intracranial,FR1,5.0,0.6011904761904762,4131.5
R1147P,intracranial,FR1,0.0,0.0,1494.4117647058824
R1147P,intracranial,FR1,1.0,0.21180555555555555,476.0
R1147P,intracranial,FR1,2.0,0.2857142857142857,2140.6666666666665
R1147P,intracranial,FR1,3.0,0.3333333333333333,2958.0
R1147P,intracranial,FR1,4.0,0.4,3655.0
R1147P,intracranial,FR1,5.0,0.5958994708994708,2217.8333333333335
R1148P,intracranial,FR1,0.0,0.0,4509.166666666667
R1148P,intracranial,FR1,1.0,0.25,1433.3333333333333
R1148P,intracranial,FR1,2.0,0.2857142857142857,1559.0
R1148P,intracranial,FR1,3.0,0.3333333333333333,1227.3333333333333
R1148P,intracranial,FR1,4.0,0.4,2494.0
R1148P,intracranial,FR1,5.0,0.5575396825396826,1475.0
R1149N,intracranial,FR1,0.0,0.0,1929.9565217391305
R1149N,intracranial,FR1,1.0,0.25,847.0
R1149N,intracranial,FR1,2.0,0.2857142857142857,1251.6666666666667
R1149N,intracranial,FR1,3.0,0.3333333333333333,976.3333333333334
R1149N,intracranial,FR1,4.0,0.4,2240.0
R1149N,intracranial,FR1,5.0,0.5142857142857142,1826.2
R1150J,intracranial,FR1,0.0,0.0,2945.6
R1150J,intracranial,FR1,1.0,0.25,1439.0
R1150J,intracranial,FR1,2.0,0.2857142857142857,1296.8
R1150J,intracranial,FR1,3.0,0.3333333333333333,1538.5
R1150J,intracranial,FR1,4.0,0.4,2171.5
R1150J,intracranial,FR1,5.0,0.5714285714285714,2532.0
R1151E,intracranial,FR1,0.0,0.0,2838.7710843373493
R1151E,intracranial,FR1,1.0,0.2193452380952381,1335.5
R1151E,intracranial,FR1,2.0,0.28459821428571425,1609.125
R1151E,intracranial,FR1,3.0,0.3306878306878307,1463.111111111111
R1151E,intracranial,FR1,4.0,0.4,1980.5
R1151E,intracranial,FR1,5.0,0.6011904761904762,3600.5
R1153T,intracranial,FR1,0.0,0.0,3147.590909090909
R1153T,intracranial,FR1,1.0,0.23444444444444446,7500.2
R1153T,intracranial,FR1,2.0,0.2857142857142857,4328.666666666667
R1153T,intracranial,FR1,3.0,0.3333333333333333,4344.2
R1153T,intracranial,FR1,4.0,0.4,6130.0
R1153T,intracranial,FR1,5.0,0.6428571428571428,1176.5
R1154D,intracranial,FR1,0.0,0.0,3949.7256637168143
R1154D,intracranial,FR1,1.0,0.22474747474747475,4215.181818181818
R1154D,intracranial,FR1,2.0,0.2851190476190476,2450.0333333333333
R1154D,intracranial,FR1,3.0,0.3333333333333333,2704.5555555555557
R1154D,intracranial,FR1,4.0,0.4000000000000001,1582.6666666666667
R1154D,intracranial,FR1,5.0,0.5331890331890331,1048.1818181818182
R1155D,intracranial,FR1,0.0,0.0,2587.2
R1155D,intracranial,FR1,1.0,0.25,6438.0
R1155D,intracranial,FR1,2.0,0.2857142857142857,499.0
R1155D,intracranial,FR1,3.0,0.3333333333333333,3859.0
R1155D,intracranial,FR1,4.0,0.4,3690.0
R1155D,intracranial,FR1,5.0,0.5,1068.0
R1156D,intracranial,FR1,0.0,0.0,3425.358695652174
R1156D,intracranial,FR1,1.0,0.24494949494949497,6935.454545454545
R1156D,intracranial,FR1,2.0,0.2846638655462185,3131.294117647059
R1156D,intracranial,FR1,3.0,0.3333333333333333,2889.846153846154
R1156D,intracranial,FR1,4.0,0.3736111111111111,1802.5
R1156D,intracranial,FR1,5.0,0.5734487734487734,5220.636363636364
R1158T,intracranial,FR1,0.0,0.0,1817.7368421052631
R1158T,intracranial,FR1,1.0,0.2136243386243386,3081.6666666666665
R1158T,intracranial,FR1,2.0,0.2857142857142857,914.6666666666666
R1158T,intracranial,FR1,3.0,0.3333333333333333,1060.6666666666667
R1158T,intracranial,FR1,4.0,0.4000000000000001,3351.6666666666665
R1158T,intracranial,FR1,5.0,0.5816326530612245,1335.2857142857142
R1159P,intracranial,FR1,0.0,0.0,1888.5
R1159P,intracranial,FR1,1.0,0.13392857142857142,854.0
R1159P,intracranial,FR1,2.0,0.2857142857142857,1306.2
R1159P,intracranial,FR1,5.0,0.5,865.0
R1161E,intracranial,FR1,0.0,0.0,2795.1162790697676
R1161E,intracranial,FR1,1.0,0.24220521541950113,2238.4285714285716
R1161E,intracranial,FR1,2.0,0.28533434650455924,3491.063829787234
R1161E,intracranial,FR1,3.0,0.3327922077922078,2365.2272727272725
R1161E,intracranial,FR1,4.0,0.4,2702.0
R1161E,intracranial,FR1,5.0,0.5781893004115226,2650.1481481481483
R1162N,intracranial,FR1,0.0,0.0,1391.8620689655172
R1162N,intracranial,FR1,1.0,0.25,829.0
R1162N,intracranial,FR1,2.0,0.2857142857142857,1077.0
R1162N,intracranial,FR1,3.0,0.3333333333333333,1298.2857142857142
R1162N,intracranial,FR1,5.0,0.6142857142857142,727.8
R1163T,intracranial,FR1,0.0,0.0,4447.357142857143
R1163T,intracranial,FR1,2.0,0.2857142857142857,2547.0
R1163T,intracranial,FR1,3.0,0.3333333333333333,8795.5
R1163T,intracranial,FR1,4.0,0.4,8317.0
R1164E,intracranial,FR1,0.0,0.0,5817.631578947368
R1164E,intracranial,FR1,1.0,0.25,4460.5
R1164E,intracranial,FR1,2.0,0.2857142857142857,3262.3333333333335
R1164E,intracranial,FR1,3.0,0.3333333333333333,7259.0
R1164E,intracranial,FR1,4.0,0.3865079365079365,3753.3333333333335
R1164E,intracranial,FR1,5.0,0.6071428571428571,2884.8333333333335
R1166D,intracranial,FR1,0.0,0.0,6463.425
R1166D,intracranial,FR1,1.0,0.24305555555555555,4848.0
R1166D,intracranial,FR1,2.0,0.2857142857142857,9451.625
R1166D,intracranial,FR1,3.0,0.3333333333333333,6943.0
R1166D,intracranial,FR1,4.0,0.39166666666666666,7613.0
R1166D,intracranial,FR1,5.0,0.5925925925925926,4618.555555555556
R1167M,intracranial,FR1,0.0,0.0,2100.8045977011493
R1167M,intracranial,FR1,1.0,0.2378472222222222,1725.25
R1167M,intracranial,FR1,2.0,0.2857142857142857,1688.2
R1167M,intracranial,FR1,3.0,0.3333333333333333,1666.3
R1167M,intracranial,FR1,4.0,0.4000000000000001,1479.0
R1167M,intracranial,FR1,5.0,0.5896825396825397,2022.5
R1168T,intracranial,FR1,0.0,0.0,2030.2905982905984
R1168T,intracranial,FR1,1.0,0.22854662698412698,1773.0625
R1168T,intracranial,FR1,2.0,0.2857142857142857,1719.48
R1168T,intracranial,FR1,3.0,0.33201058201058203,1782.7777777777778
R1168T,intracranial,FR1,4.0,0.4,1291.5
R1168T,intracranial,FR1,5.0,0.5836734693877551,5104.428571428572
R1169P,intracranial,FR1,0.0,0.0,4251.185185185185
R1169P,intracranial,FR1,1.0,0.22301587301587303,6555.2
R1169P,intracranial,FR1,2.0,0.2857142857142857,2878.4444444444443
R1169P,intracranial,FR1,3.0,0.3333333333333333,4369.5
R1169P,intracranial,FR1,4.0,0.4,6007.0
R1169P,intracranial,FR1,5.0,0.5486111111111112,3236.75
R1170J,intracranial,FR1,0.0,0.0,3112.5714285714284
R1170J,intracranial,FR1,1.0,0.1755952380952381,2269.3333333333335
R1170J,intracranial,FR1,2.0,0.2857142857142857,4790.0
R1170J,intracranial,FR1,3.0,0.3333333333333333,2721.5
R1170J,intracranial,FR1,4.0,0.4,2953.0
R1170J,intracranial,FR1,5.0,0.5714285714285714,5218.333333333333
R1171M,intracranial,FR1,0.0,0.0,1913.3095238095239
R1171M,intracranial,FR1,1.0,0.24074074074074073,1374.6666666666667
R1171M,intracranial,FR1,2.0,0.2857142857142857,1534.0
R1171M,intracranial,FR1,3.0,0.3333333333333333,939.0
R1171M,intracranial,FR1,4.0,0.4,927.0
R1171M,intracranial,FR1,5.0,0.5600907029478458,1271.0
R1172E,intracranial,FR1,0.0,0.0,3092.3584905660377
R1172E,intracranial,FR1,1.0,0.23214285714285712,2671.6666666666665
R1172E,intracranial,FR1,2.0,0.2857142857142857,2260.7
R1172E,intracranial,FR1,3.0,0.3299319727891156,4249.857142857143
R1172E,intracranial,FR1,4.0,0.4,3032.5
R1172E,intracranial,FR1,5.0,0.5476190476190476,4788.833333333333
R1173J,intracranial,FR1,0.0,0.0,3357.7088607594937
R1173J,intracranial,FR1,1.0,0.2398989898989899,4177.818181818182
R1173J,intracranial,FR1,2.0,0.2857142857142857,3597.1111111111113
R1173J,intracranial,FR1,3.0,0.3333333333333333,3600.6428571428573
R1173J,intracranial,FR1,4.0,0.4,5318.5
R1173J,intracranial,FR1,5.0,0.5155122655122656,3057.3636363636365
R1174T,intracranial,FR1,0.0,0.0,3759.08
R1174T,intracranial,FR1,1.0,0.25,4288.4
R1174T,intracranial,FR1,2.0,0.2833333333333333,4096.0
R1174T,intracranial,FR1,3.0,0.3306878306878307,2071.4444444444443
R1174T,intracranial,FR1,5.0,0.6410934744268078,2008.111111111111
R1175N,intracranial,FR1,0.0,0.0,775.44
R1175N,intracranial,FR1,1.0,0.25,522.0
R1175N,intracranial,FR1,2.0,0.2857142857142857,851.125
R1175N,intracranial,FR1,3.0,0.3333333333333333,460.0
R1175N,intracranial,FR1,5.0,0.6,1351.0
R1176M,intracranial,FR1,0.0,0.0,2733.0625
R1176M,intracranial,FR1,1.0,0.24206349206349206,2314.5714285714284
R1176M,intracranial,FR1,2.0,0.2857142857142857,2867.0
R1176M,intracranial,FR1,3.0,0.3333333333333333,1566.0
R1176M,intracranial,FR1,4.0,0.4000000000000001,1815.6666666666667
R1176M,intracranial,FR1,5.0,0.625,4918.625
R1177M,intracranial,FR1,0.0,0.0,4743.454545454545
R1177M,intracranial,FR1,1.0,0.25,3094.6666666666665
R1177M,intracranial,FR1,2.0,0.2857142857142857,3728.8
R1177M,intracranial,FR1,3.0,0.3333333333333333,6752.25
R1177M,intracranial,FR1,4.0,0.4,823.0
R1177M,intracranial,FR1,5.0,0.5026455026455027,1354.1666666666667
R1178P,intracranial,FR1,0.0,0.0,2415.3636363636365
R1178P,intracranial,FR1,1.0,0.2222222222222222,1096.0
R1178P,intracranial,FR1,2.0,0.2857142857142857,4374.0
R1178P,intracranial,FR1,3.0,0.3333333333333333,1328.5
R1178P,intracranial,FR1,5.0,0.5476190476190476,916.0
R1184M,intracranial,FR1,0.0,0.0,3637.15
R1184M,intracranial,FR1,1.0,0.25,3441.5
R1184M,intracranial,FR1,2.0,0.2857142857142857,2586.6666666666665
R1184M,intracranial,FR1,3.0,0.3333333333333333,723.3333333333334
R1184M,intracranial,FR1,4.0,0.4,890.5
R1184M,intracranial,FR1,5.0,0.5357142857142857,2994.5
R1185N,intracranial,FR1,0.0,0.0,2459.4347826086955
R1185N,intracranial,FR1,1.0,0.25,1489.3333333333333
R1185N,intracranial,FR1,2.0,0.2857142857142857,1916.6666666666667
R1185N,intracranial,FR1,4.0,0.4,2475.0
R1185N,intracranial,FR1,5.0,0.5714285714285714,1528.0
R1186P,intracranial,FR1,2.0,0.2857142857142857,360.0
R1187P,intracranial,FR1,0.0,0.0,6007.083333333333
R1187P,intracranial,FR1,2.0,0.2857142857142857,903.5
R1187P,intracranial,FR1,3.0,0.3333333333333333,3205.0
R1189M,intracranial,FR1,0.0,0.0,2245.3137254901962
R1189M,intracranial,FR1,1.0,0.20825702075702074,1880.7692307692307
